"today","farmer_ID","catchID","q0","Check2.q1","Check2.q2","Check2.q3","Check2.check.maize.q8","Check2.check.maize.q9","Check2.check.maize.q10","Check2.check.maize.q11","Check2.check.maize.q12","Check2.check.maize.q13","Check2.check.maize.q14","Check2.check.maize.q15","Check2.check.maize.q16","Check2.check.maize.q17","Check2.check.maize.q18","Check2.check.maize.q20","Check2.check.maize.q21","Check2.check.maize.q22","Check2.check.maize.q23","Check2.check.maize.q24","Check2.check.maize.q25a","Check2.check.maize.q25b","Check2.check.maize.q25c","Check2.check.maize.q25d","Check2.check.maize.q25f","Check2.check.maize.q25f_2","Check2.check.maize.q25g","Check2.check.maize.q25h","Check2.check.maize.q26.Longe_10H","Check2.check.maize.q26.Longe_7H","Check2.check.maize.q26.Longe_7R_Kayongo.go","Check2.check.maize.q26.Bazooka","Check2.check.maize.q26.Longe_6H","Check2.check.maize.q26.Longe_5","Check2.check.maize.q26.Longe_4","Check2.check.maize.q26.Panner","Check2.check.maize.q26.Wema","Check2.check.maize.q26.KH_series","Check2.check.maize.q26.Land_Races","Check2.check.maize.q26.Other_hybrid","Check2.check.maize.q26.98","Check2.check.maize.q27","Check2.check.maize.plot_count","Check2.check.maize.q29","Check2.check.maize.q30","Check2.check.maize.q30a.1","Check2.check.maize.q30a.2","Check2.check.maize.q30a.3","Check2.check.maize.q30a.4","Check2.check.maize.q30a.5","Check2.check.maize.q30a.6","Check2.check.maize.q30a.96","Check2.check.maize.q30b","Check2.check.maize.q31","Check2.check.maize.q32","Check2.check.maize.q34","Check2.check.maize.q35a","Check2.check.maize.q35b","Check2.check.maize.q35c","Check2.check.maize.q35d","Check2.check.maize.q35e","Check2.check.maize.q35f","Check2.check.maize.q35g","Check2.check.maize.q35h","Check2.check.maize.q35i","Check2.check.maize.q35j","Check2.check.maize.q36","Check2.check.maize.q36b","Check2.check.maize.q37","Check2.check.maize.q38","Check2.check.maize.q39","Check2.check.maize.q40","Check2.check.maize.q41","Check2.check.maize.q42","Check2.check.maize.q43","Check2.check.maize.q43a","Check2.check.maize.q44","Check2.check.maize.q44a","Check2.check.maize.q45","Check2.check.maize.q46","Check2.check.maize.q47","Check2.check.maize.q48","Check2.check.maize.q49","Check2.check.maize.q50","Check2.check.maize.q51","Check2.check.maize.q52","Check2.check.maize.q53","Check2.check.maize.q54","Check2.check.maize.q55","Check2.check.maize.q56","Check2.check.maize.q57","Check2.check.maize.clearing","Check2.check.maize.clear.shops_count","Check2.check.maize.video_shown"
"2021-04-15","F_2300",112,"Yes","Yes","Yes","n/a",5.4,1,5.5,0,0.1,"n/a",36,"Female","a","b",7,4,"b",1,"1997-01-01","No","No","n/a","n/a","n/a","6","n/a","n/a","98","False","False","False","False","False","True","False","False","False","False","False","False","False",1,1,1,"Yes","False","True","False","False","False","False","False","50","Land_Races","a","c",2,2,3,2,2,3,4,98,2,2,"Yes","n/a","Yes",4,"n/a","96","4","No","No","n/a","No","n/a",3,21,"No",2,"Yes",2,100,70000,"No","n/a","n/a","n/a",4,FALSE,"n/a",TRUE
"2021-04-15","F_90",9,"Yes","Yes","Yes","n/a",3,0.6,3,0,0.2,"n/a",50,"Male","a","d",11,4,"b",2,"1994-01-01","No","Yes","d","n/a","10","n/a","1","n/a","Yes","True","False","False","False","False","True","True","False","False","False","True","True","False",1,1,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_5","d","n/a",3,4,2,3,4,1,4,4,3,3,"Yes","n/a","No",10,"6000","b","3","No","No","n/a","No","n/a",3,18,"No",2,"No",6,100,110000,"Yes","2","50000","0",10,TRUE,"9",FALSE
"2021-04-15","F_2949",119,"Yes","No","n/a","Yes",0.5,3,5,1,0.2,"a",60,"Male","a","d",7,4,"b",7,"1996-01-01","No","Yes","f","n/a","n/a","6","n/a","n/a","Yes","True","True","True","True","False","False","False","False","False","False","True","False","False",3,3,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_7R_Kayongo-go","f","n/a",4,4,4,3,2,4,4,4,2,4,"Yes","n/a","Yes",10,"5000","96","2","No","Yes","20","Yes","30",2,21,"Yes",2,"No",25,120,120000,"Yes","25","84000","0",19,TRUE,"2",TRUE
"2021-04-15","F_2947",119,"Yes","No","n/a","Yes",0.3,999,2,1,0.5,"a",46,"Male","a","b",13,3,"b",3,"1994-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","No","False","False","False","False","False","False","False","False","False","False","True","True","False",3,3,0.6,"Yes","True","False","False","False","False","False","False","60","Land_Races","a","f",4,3,2,3,2,3,4,4,4,4,"Yes","n/a","Yes",5,"n/a","96","4","No","No","n/a","No","n/a",3,14,"No",2,"No",3,100,100000,"No","n/a","n/a","n/a",3,TRUE,"2",TRUE
"2021-04-15","F_2950",119,"Yes","Yes","Yes","n/a",0.2,1,3,1,0.1,"n/a",49,"Male","a","d",7,4,"b",2,"2004-01-01","No","Yes","e","n/a","n/a","2","n/a","n/a","No","False","False","False","True","False","False","False","False","False","False","False","False","False",1,1,1.5,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Bazooka","e","n/a",4,4,4,2,4,3,4,4,3,4,"Yes","n/a","Yes",12,"8000","96","3","No","No","n/a","No","n/a",3,14,"Yes",2,"Yes",8,100,100000,"Yes","5","60000","0",15,TRUE,"2",TRUE
"2021-04-15","F_2948",119,"Yes","Yes","Yes","n/a",0.2,0.5,0.2,1,0.8,"n/a",67,"Male","a","f",10,3,"b",15,"1986-01-01","No","Yes","d","n/a","5","n/a","6","n/a","No","True","False","False","True","False","True","False","False","False","False","True","False","False",3,3,1,"Yes","False","False","False","False","False","False","True","60","Bazooka","d","n/a",4,4,4,2,4,3,3,4,3,4,"Yes","n/a","Yes",5,"9000","96","2","No","Yes","5","No","n/a",2,14,"Yes",2,"No",4,100,100000,"Yes","3","70000","0",6,TRUE,"2",TRUE
"2021-04-15","F_2679",119,"Yes","No","n/a","Yes",1,0.4,4,0,0.1,"a",46,"Male","a","b",15,4,"b",5,"2007-01-01","No","No","n/a","n/a","n/a","3","n/a","3","98","True","True","False","False","False","True","False","False","False","False","True","False","False",3,3,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Land_Races","a","f",4,2,2,3,2,4,4,2,4,4,"Yes","n/a","Yes",10,"n/a","96","4","No","No","n/a","No","n/a",2,21,"No",2,"No",8,100,80000,"Yes","3","50000","30",7,TRUE,"2",FALSE
"2021-04-15","F_2671",119,"Yes","No","n/a","Yes",2,0.5,4,0,0.1,"a",30,"Male","a","b",6,2,"b",1,"2015-01-01","No","No","n/a","n/a","n/a","6","n/a","n/a","98","False","False","False","False","False","False","False","False","False","False","False","False","True",2,2,0.5,"Yes","False","False","False","True","False","False","False","70","Land_Races","a","f",4,4,4,4,4,3,4,2,4,4,"Yes","n/a","Yes",3,"n/a","96","4","No","No","n/a","No","n/a",2,21,"No",2,"Yes",4,100,60000,"No","n/a","n/a","n/a",4,TRUE,"2",FALSE
"2021-04-15","F_2011",17,"Yes","Yes","Yes","n/a",31,0,32,4,0,"n/a",54,"Male","a","c",12,3,"b",4,"2012-01-01","No","Yes","c","n/a","n/a","1","n/a","n/a","No","True","False","False","False","False","True","True","False","False","False","True","False","False",2,2,2,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_5","d","n/a",5,5,4,2,5,2,4,5,4,5,"Yes","n/a","Yes",30,"3000","b","2","No","Yes","5","No","n/a",2,30,"Yes",2,"No",17,100,50000,"Yes","16","100000","50",22,FALSE,"n/a",FALSE
"2021-04-15","F_2015",17,"Yes","Yes","Yes","n/a",31,0.4,31,2,0,"n/a",35,"Male","a","d",7,2,"b",4,"2013-01-01","No","No","n/a","n/a","n/a","6","n/a","n/a","Yes","False","False","False","False","False","True","True","False","False","False","True","False","False",1,1,2,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Land_Races","a","c",4,4,2,4,2,2,5,1,3,4,"No","n/a","No",20,"n/a","96","7","No","No","n/a","No","n/a",2,21,"No",2,"No",8,100,40000,"Yes","6","200000","20",20,FALSE,"n/a",FALSE
"2021-04-15","F_2019",17,"Yes","Yes","Yes","n/a",30,0.5,0.5,2,0,"n/a",37,"Male","a","b",10,4,"b",8,"2003-01-01","No","Yes","d","n/a","8","n/a","3","n/a","No","True","False","False","True","False","False","False","False","False","False","True","False","False",1,1,4,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_10H","d","n/a",5,5,2,5,5,2,4,5,2,5,"Yes","n/a","Yes",20,"6000","96","2","No","No","n/a","No","n/a",2,7,"No",2,"No",9,120,35000,"Yes","5","150000","40",30,FALSE,"n/a",FALSE
"2021-04-15","F_2020",17,"Yes","No","n/a","Yes",999,0.4,0.1,2,0,"a",43,"Male","a","d",8,4,"b",3,"2000-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","Yes","False","False","False","False","False","True","False","False","False","False","True","False","False",3,3,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Land_Races","a","f",3,4,3,5,3,1,5,1,4,4,"Yes","n/a","Yes",10,"n/a","96","3","No","No","n/a","No","n/a",2,14,"No",2,"No",4,100,40000,"Yes","2","100000","10",10,FALSE,"n/a",FALSE
"2021-04-15","F_2017",17,"Yes","Yes","Yes","n/a",30,0.4,0.1,2,0,"n/a",35,"Male","a","d",7,3,"b",5,"2000-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","Yes","True","False","False","False","False","True","True","False","False","False","True","False","False",1,1,5,"Yes","True","False","False","False","False","False","False","50","Land_Races","a","f",3,3,3,2,1,1,4,1,5,3,"No","n/a","No",50,"n/a","96","6","No","No","n/a","No","n/a",2,14,"No",2,"No",25,110,50000,"Yes","23","200000","100",50,FALSE,"n/a",FALSE
"2021-04-14","F_1558",82,"Yes","Yes","Yes","n/a",6,0.3,0.2,2,0,"n/a",52,"Female","b","c",7,5,"b",2,"2010-01-01","Yes","Yes","f","n/a","n/a","6","n/a","n/a","98","True","False","True","True","False","False","False","False","False","False","True","False","False",2,2,0.5,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Bazooka","f","n/a",4,4,3,3,4,1,4,5,3,2,"Yes","n/a","Yes",2.5,"10000","96","1","No","Yes","5","No","n/a",3,21,"No",2,"No",7,100,100000,"Yes","1","50000","30",7,TRUE,"4",FALSE
"2021-04-14","F_2810",82,"Yes","Yes","Yes","n/a",20,0.3,0.4,0,0.2,"n/a",49,"Female","b","d",7,4,"b",1,"1991-01-01","Yes","Yes","f","n/a","n/a","6","n/a","n/a","Yes","True","False","False","True","False","True","False","False","False","False","False","False","False",1,1,0.5,"Yes","False","False","False","True","False","False","False","70","Bazooka","f","n/a",4,4,3,2,4,2,5,98,2,3,"Yes","n/a","Yes",6,"0","c","1","No","Yes","10","Yes","14",2,21,"Yes",3,"No",8,100,70000,"Yes","5","50000","0",10,TRUE,"4",FALSE
"2021-04-15","F_2014",17,"Yes","Yes","Yes","n/a",23,0.2,0.3,2,0,"n/a",37,"Male","a","f",6,4,"b",3,"2014-01-01","No","Yes","d","n/a","10","n/a","5","n/a","No","True","False","False","False","False","False","False","False","False","False","True","False","False",1,1,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_10H","d","n/a",3,3,3,4,5,2,3,4,1,3,"Yes","n/a","Yes",10,"6000","b","4","No","No","n/a","No","n/a",3,17,"Yes",4,"Yes",9,100,50000,"Yes","6","100000","0",12,FALSE,"n/a",FALSE
"2021-04-14","F_1556",82,"Yes","Yes","Yes","n/a",5,0.1,0.2,1,0.1,"n/a",40,"Male","a","d",10,4,"b",2,"2012-01-01","No","Yes","d","n/a","6","n/a","4","n/a","Yes","False","True","False","True","False","True","False","False","False","False","True","True","False",2,2,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Bazooka","d","n/a",5,2,2,4,4,1,1,4,3,3,"No","No","No",6,"7000","96","1","No","Yes","4","Yes","1",3,5,"Yes",2,"Yes",1.5,100,70000,"No","n/a","n/a","n/a",999,TRUE,"4",FALSE
"2021-04-14","F_2807",82,"Yes","Yes","Yes","n/a",30,0.5,20,0,0.2,"n/a",56,"Female","b","b",6,4,"b",1,"1987-01-01","Yes","Yes","h","n/a","n/a","2","n/a","n/a","Yes","True","False","True","True","False","False","False","False","False","False","False","False","False",1,1,0.5,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_7R_Kayongo-go","h","n/a",4,4,3,3,4,2,5,1,2,3,"Yes","n/a","Yes",6,"10000","b","1","No","Yes","12","Yes","12.5",2,21,"Yes",1,"Yes",6,100,100000,"No","n/a","n/a","n/a",999,TRUE,"4",FALSE
"2021-04-15","F_2012",17,"Yes","Yes","Yes","n/a",31,1,31,1,0.1,"n/a",27,"Male","a","d",5,1,"a",4.5,"2013-01-01","No","Yes","d","n/a","8","n/a","1","n/a","Yes","True","False","False","False","False","True","True","False","False","False","True","False","False",1,1,4.5,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_10H","d","n/a",3,2,3,1,5,1,3,5,4,3,"No","No","No",8,"6000","96","3","No","No","n/a","No","n/a",3,21,"Yes",3,"Yes",15,120,48000,"Yes","14","55000","0",40,FALSE,"n/a",FALSE
"2021-04-14","F_1555",82,"Yes","No","n/a","Yes",5,0.3,0.2,0,0,"a",50,"Male","a","a",7,4,"b",1,"1994-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","Yes","False","False","False","False","False","False","False","False","False","False","True","False","False",2,2,0.4,"Yes","False","False","True","False","False","False","False","60","Land_Races","a","b",3,1,1,1,4,2,3,2,3,2,"No","n/a","No",2.5,"n/a","96","4","No","No","n/a","No","n/a",2,7,"Yes",2,"Yes",0.3,100,100000,"No","n/a","n/a","n/a",1,TRUE,"4",FALSE
"2021-04-14","F_2806",82,"Yes","No","n/a","Yes",30,1,0,0,0.15,"a",30,"Male","a","d",7,3,"b",1,"2017-01-01","Yes","Yes","f","n/a","n/a","6","n/a","n/a","Yes","False","False","True","True","False","True","False","False","False","False","False","False","False",1,1,0.5,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_7R_Kayongo-go","f","n/a",3,5,2,2,3,2,5,1,3,3,"Yes","n/a","Yes",4,"7800","96","1","No","Yes","10","Yes","12.5",3,14,"No",4,"No",4,100,100000,"Yes","1.5","45000","999",4,TRUE,"4",FALSE
"2021-04-15","F_2018",17,"Yes","Yes","Yes","n/a",31,0.1,10,3,0.12,"n/a",51,"Male","a","d",5,3,"b",4,"2015-01-01","No","Yes","d","n/a","20","n/a","4","n/a","No","False","False","False","False","True","True","True","False","False","True","True","False","False",2,2,1.3,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","KH_series","d","n/a",3,2,3,2,5,3,4,5,1,4,"Yes","n/a","No",10,"7500","96","2","No","Yes","14","No","n/a",2,14,"Yes",3,"No",10,120,50000,"Yes","10","90000","0",25,FALSE,"n/a",FALSE
"2021-04-14","F_1552",82,"Yes","No","n/a","Yes",5,0.3,0.3,1,0,"a",27,"Male","a","b",3,2,"b",0.5,"2019-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","98","False","False","False","False","False","False","False","False","False","False","True","True","False",1,1,0.5,"Yes","False","False","False","True","False","False","False","50","Land_Races","b","a",3,3,3,3,3,2,5,2,3,3,"Yes","n/a","Yes",3,"0","96","5","No","No","n/a","No","n/a",2,21,"No",3,"No",1,100,60000,"No","n/a","n/a","n/a",999,TRUE,"4",FALSE
"2021-04-14","F_2809",82,"Yes","No","n/a","Yes",30,0.5,5,0,0.2,"a",47,"Male","a","b",5,4,"b",1,"1993-01-01","No","Yes","d","n/a","6","n/a","3","n/a","No","True","False","False","True","False","False","True","False","False","False","False","False","False",1,1,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Bazooka","d","n/a",4,4,2,2,4,2,4,5,3,4,"Yes","n/a","Yes",6,"12000","b","1","No","Yes","12","Yes","12",3,21,"Yes",3,"No",9,100,100000,"Yes","6","60000","0",12,TRUE,"4",FALSE
"2021-04-14","F_1557",82,"Yes","No","n/a","Yes",5,0.3,0.3,1,0.2,"a",35,"Male","a","d",6,4,"b",2,"2014-01-01","No","Yes","d","n/a","5","n/a","3","n/a","Yes","False","False","False","True","False","True","False","False","False","False","False","False","False",1,1,2,"Yes","True","False","False","True","False","False","True","50","Longe_5","d","n/a",3,2,3,2,4,1,3,5,3,2,"Yes","n/a","No",5,"3500","96","2","No","Yes","3","Yes","10",3,14,"Yes",2,"Yes",3,100,100000,"No","n/a","n/a","n/a",999,TRUE,"4",FALSE
"2021-04-14","F_2808",82,"Yes","Yes","Yes","n/a",35,0.35,5,0,0.1,"n/a",68,"Male","a","c",8,4,"b",2,"1992-01-01","No","Yes","d","n/a","7","n/a","3","n/a","Yes","False","False","False","True","False","False","False","False","False","False","False","False","False",1,1,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Bazooka","d","n/a",4,4,3,2,3,2,5,5,3,4,"Yes","n/a","Yes",6,"10000","b","1","No","Yes","50","Yes","50",3,21,"Yes",1,"No",15,100,100000,"Yes","14","50000","0",18,TRUE,"4",FALSE
"2021-04-14","F_1559",82,"Yes","No","n/a","Yes",5,0.5,0.5,1,0.1,"a",50,"Male","a","c",5,4,"b",2,"2006-01-01","No","Yes","d","n/a","10","n/a","3","n/a","98","True","False","False","False","False","False","False","False","False","False","False","False","False",1,1,2,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_10H","d","n/a",1,1,1,1,4,1,2,4,3,5,"No","No","No",10,"4000","96","2","No","Yes","35","Yes","20",2,14,"Yes",98,"No",1,100,70000,"No","n/a","n/a","n/a",0,TRUE,"4",FALSE
"2021-04-15","F_2016",17,"Yes","No","n/a","Yes",29,0.4,31,1,0.3,"a",64,"Male","a","d",5,5,"b",4.5,"1989-01-01","No","No","n/a","n/a","n/a","6","n/a","n/a","No","False","False","False","False","True","True","False","False","False","False","True","False","False",1,1,3.5,"Yes","True","False","False","False","False","False","False","60","Land_Races","a","f",4,4,4,3,4,1,5,1,3,5,"Yes","n/a","Yes",45,"n/a","96","4","No","No","n/a","No","n/a",2,21,"No",2,"No",25,100,55000,"Yes","23","100000","50",43,FALSE,"n/a",FALSE
"2021-04-14","F_2804",82,"Yes","No","n/a","Yes",35,0.4,10,0,0.3,"a",40,"Male","a","d",15,5,"b",1,"2000-01-01","Yes","Yes","f","n/a","n/a","6","n/a","n/a","Yes","True","False","True","False","False","True","False","False","False","False","False","False","False",1,1,1,"Yes","False","True","True","False","False","True","False","40","Bazooka","f","n/a",4,4,3,3,4,2,5,5,2,3,"Yes","n/a","Yes",4,"10000","96","1","No","Yes","12.5","Yes","15",3,14,"Yes",2,"Yes",6,100,100000,"Yes","5","50000","10",10,TRUE,"4",FALSE
"2021-04-14","F_1842",82,"Yes","Yes","Yes","n/a",5,0,0.2,1,0.1,"n/a",51,"Male","a","b",10,5,"b",3,"1986-01-01","No","No","n/a","n/a","n/a","4","n/a","n/a","Yes","False","False","False","False","False","True","False","False","False","False","True","False","False",3,3,2.5,"Yes","True","False","True","True","False","False","False","60","Land_Races","h","n/a",5,5,2,2,4,2,5,2,3,4,"Yes","n/a","Yes",10,"800","b","5","No","Yes","10","Yes","5",2,14,"Yes",2,"Yes",7,100,70000,"Yes","4","70000","999",10,TRUE,"4",FALSE
"2021-04-14","F_1553",82,"Yes","Yes","Yes","n/a",5,0.5,1,1,0.1,"n/a",45,"Male","a","b",10,4,"b",1,"1985-01-01","No","Yes","f","n/a","n/a","6","n/a","n/a","Yes","False","False","True","False","False","False","False","False","False","False","True","False","False",1,1,1,"Yes","True","False","False","False","False","False","False","60","Longe_7R_Kayongo-go","a","b",2,2,2,1,4,1,4,5,3,2,"No","n/a","Yes",6,"n/a","96","1","No","Yes","6.5","Yes","3",3,14,"No",3,"Yes",5,100,100000,"No","n/a","n/a","n/a",999,TRUE,"4",FALSE
"2021-04-15","F_2013",17,"Yes","Yes","Yes","n/a",27,1,0.1,2,0,"n/a",40,"Male","a","c",10,4,"b",5,"1998-01-01","No","Yes","d","n/a","40","n/a","5","n/a","No","True","False","False","False","False","True","False","False","False","False","True","False","False",2,2,2,"Yes","False","True","False","False","False","False","False","80","Longe_10H","d","n/a",5,5,4,4,5,2,5,5,4,4,"Yes","n/a","Yes",15,"6000","96","2","No","No","n/a","No","n/a",3,14,"No",2,"Yes",12,100,50000,"Yes","9","80000","0",18,FALSE,"n/a",FALSE
"2021-04-14","F_2803",82,"Yes","No","n/a","Yes",27,0.25,4,0,0.3,"b",90,"Male","a","d",6,2,"b",0.5,"2017-01-01","No","Yes","f","n/a","n/a","6","n/a","n/a","No","False","False","True","False","False","False","False","False","False","False","False","False","True",1,1,0.5,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_7R_Kayongo-go","f","n/a",4,2,2,2,3,2,5,5,2,3,"Yes","n/a","Yes",6,"12000","96","1","No","Yes","6.5","Yes","10",3,21,"Yes",3,"No",4,100,120000,"No","n/a","n/a","n/a",12,TRUE,"4",FALSE
"2021-04-15","F_188",17,"Yes","No","n/a","Yes",20,0,5,2,0,"a",59,"Male","a","b",5,3,"b",2,"1996-01-01","No","Yes","a","c","n/a","2","n/a","n/a","No","False","False","False","False","False","True","False","False","False","False","True","False","False",1,1,0.5,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_5","a","c",5,4,4,3,4,3,3,5,2,5,"Yes","n/a","Yes",8,"n/a","b","4","No","No","n/a","No","n/a",2,21,"No",98,"No",4,100,50000,"Yes","2","50000","25",999,FALSE,"n/a",TRUE
"2021-04-14","F_1554",82,"Yes","No","n/a","Yes",5,0.5,0.3,1,0.1,"a",85,"Female","b","a",10,2,"b",0.5,"2000-01-01","No","Yes","d","n/a","2","n/a","4","n/a","98","False","False","False","False","False","False","False","False","False","False","False","False","True",1,1,0.5,"Yes","True","False","True","True","False","False","False","50","98","d","n/a",2,1,2,1,4,3,2,3,3,2,"Yes","n/a","Yes",2,"3500","96","3","No","Yes","5","No","n/a",2,30,"No",3,"No",1,100,70000,"No","n/a","n/a","n/a",999,TRUE,"4",FALSE
"2021-04-14","F_2802",82,"Yes","No","n/a","Yes",45,1,0,25,0.3,"a",39,"Male","a","c",10,4,"b",1,"1998-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","No","True","False","True","False","False","True","False","False","False","False","True","True","False",3,3,0.5,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Land_Races","b","98",3,4,3,2,3,2,98,98,2,3,"Yes","n/a","Yes",12,"0","b","3","No","No","n/a","No","n/a",3,14,"No",98,"No",2,100,50000,"No","n/a","n/a","n/a",999,TRUE,"4",FALSE
"2021-04-15","F_187",17,"Yes","Yes","Yes","n/a",45,0.2,3,1,0.1,"n/a",65,"Male","a","d",8,2,"b",2.5,"1961-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","Yes","False","False","False","False","False","True","False","False","False","False","True","False","False",2,2,1,"Yes","True","False","False","False","False","False","False","80","Land_Races","a","f",4,2,2,2,2,3,2,2,5,5,"No","n/a","No",10,"n/a","b","3","No","No","n/a","No","n/a",2,14,"No",2,"No",6,100,50000,"Yes","3","50000","0",8,FALSE,"n/a",TRUE
"2021-04-14","F_1551",82,"Yes","No","n/a","Yes",4,0.2,0.5,1,0.1,"d",46,"Male","a","d",4,3,"b",0.4,"2010-01-01","No","Yes","f","n/a","n/a","6","n/a","n/a","No","True","False","False","False","False","False","False","False","False","False","False","False","False",1,1,0.4,"Yes","True","False","False","False","False","False","False","50","Longe_10H","f","n/a",3,4,2,4,4,1,2,5,3,2,"Yes","n/a","Yes",2,"5500","b","1","No","Yes","5.5","Yes","6.5",3,14,"Yes",3,"Yes",2,100,80000,"No","n/a","n/a","n/a",999,TRUE,"4",FALSE
"2021-04-14","F_2805",82,"Yes","Yes","Yes","n/a",48,0.5,32.6,2,0.2,"n/a",31,"Male","a","b",8,2,"b",2,"2003-01-01","No","Yes","d","n/a","8","n/a","2","n/a","No","True","False","True","False","False","True","False","False","False","False","False","False","False",1,1,1,"Yes","False","False","False","False","False","False","True","30","Longe_5","d","n/a",4,3,4,2,5,2,5,5,2,3,"Yes","n/a","Yes",6,"7000","96","2","No","No","n/a","No","n/a",3,21,"No",3,"No",4,110,80000,"Yes","3","60000","0",5.5,TRUE,"4",FALSE
"2021-04-15","F_185",17,"Yes","Yes","Yes","n/a",45,0,3.5,3,0,"n/a",40,"Male","a","b",7,2,"b",4,"2015-01-01","No","Yes","d","n/a","8","n/a","1","n/a","No","False","False","False","False","False","False","True","True","False","True","False","True","False",1,1,3,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_4","d","n/a",4,4,3,2,3,3,4,4,5,2,"No","Yes","No",8,"3500","96","2","No","Yes","6","No","n/a",2,30,"No",1,"No",24,100,50000,"Yes","15","50000","30",40,FALSE,"n/a",TRUE
"2021-04-14","F_1560",82,"Yes","Yes","Yes","n/a",5,0.3,0.3,1,0,"n/a",60,"Male","a","d",4,4,"b",2,"2002-01-01","No","Yes","d","n/a","3","n/a","6","n/a","Yes","False","False","False","False","False","True","False","False","False","False","False","True","False",2,2,0.2,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_5","d","n/a",3,2,2,1,4,1,5,3,3,4,"Yes","n/a","Yes",5,"2500","96","3","No","No","n/a","No","n/a",3,14,"No",3,"Yes",2,100,100000,"Yes","2","50000","0",999,TRUE,"4",FALSE
"2021-04-14","F_2801",82,"Yes","No","n/a","Yes",15,1,26.6,0,0.2,"a",29,"Male","a","c",3,4,"b",1.5,"2004-01-01","No","Yes","d","n/a","2","n/a","3","n/a","No","True","False","True","False","False","True","False","False","False","False","False","False","False",1,1,1,"Yes","True","False","True","False","False","False","False","50","Longe_5","d","n/a",4,2,4,4,4,1,5,5,2,4,"No","Yes","No",4,"3000","96","2","No","Yes","4","Yes","4",3,14,"Yes",4,"No",1.5,100,80000,"No","n/a","n/a","n/a",8,TRUE,"4",FALSE
"2021-04-15","F_189",17,"Yes","Yes","Yes","n/a",25,1,3,1,0.3,"n/a",62,"Male","a","d",7,2,"b",3,"1979-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","No","False","False","False","False","False","True","False","False","False","False","True","False","False",2,2,3,"Yes","True","True","True","True","False","False","False","70","Land_Races","a","f",2,2,2,2,2,3,3,2,5,5,"No","n/a","Yes",30,"n/a","96","4","No","No","n/a","No","n/a",2,14,"No",2,"No",25,100,50000,"Yes","18","50000","60",999,FALSE,"n/a",TRUE
"2021-04-15","F_1483",54,"Yes","Yes","No","Yes",12,0,4,4,0.5,"n/a",59,"Male","a","b",11,4,"b",10,"1983-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","Yes","True","False","False","True","False","True","False","False","False","False","True","False","False",2,2,0.5,"Yes","True","True","True","False","False","False","False","60","Land_Races","b","f",5,4,3,3,2,2,5,2,3,4,"Yes","n/a","Yes",10,"0","b","4","No","No","n/a","No","n/a",4,14,"No",2,"No",4,100,30000,"Yes","3","30000","999",6,TRUE,"2",TRUE
