"date","shop_ID","checq","why","other_why","check.owner.agree.age","check.owner.agree.gender","check.owner.agree.educ","check.owner.agree.ownership","check.owner.agree.gen_o","check.owner.agree.q2a","check.owner.agree.q2b","check.owner.agree.q2c","check.owner.agree.q2c1","check.owner.agree.q5","check.owner.agree.q6","check.owner.agree.q7","check.owner.agree.client.q9a","check.owner.agree.client.q9b","check.owner.agree.client.q9c","check.owner.agree.client.q9d","check.owner.agree.q10","check.owner.agree.q11a","check.owner.agree.q11b","check.owner.agree.q11c","check.owner.agree.nr_var","check.owner.agree.q19","check.owner.agree.q20","check.owner.agree.long10h.q21","check.owner.agree.long10h.q22","check.owner.agree.long10h.q23","check.owner.agree.long10h.q24","check.owner.agree.long10h.carry","check.owner.agree.long10h.q25","check.owner.agree.long10h.q26","check.owner.agree.long10h.sold","check.owner.agree.long10h.q27","check.owner.agree.long10h.q29","check.owner.agree.long10h.q30","check.owner.agree.long10h.q31","check.owner.agree.q32","check.owner.agree.longe7H.q38","check.owner.agree.longe7H.q39","check.owner.agree.q44","check.owner.agree.q45","check.owner.agree.longe5.q46","check.owner.agree.longe5.q47","check.owner.agree.longe5.q48","check.owner.agree.longe5.q49","check.owner.agree.longe5.carry3","check.owner.agree.longe5.q50","check.owner.agree.longe5.q51","check.owner.agree.longe5.sold3","check.owner.agree.longe5.q52","check.owner.agree.longe5.q54","check.owner.agree.longe5.q55","check.owner.agree.longe5.q56","check.owner.agree.q57","check.owner.agree.longe4.q62","check.owner.agree.longe4.q63","check.owner.agree.temp.q69","check.owner.agree.temp.q71","check.owner.agree.temp.q72","check.owner.agree.temp.q73","check.owner.agree.temp.q74","check.owner.agree.temp.q75","check.owner.agree.temp.q78","check.owner.agree.temp.q79","check.owner.agree.temp.q80","check.owner.agree.temp.q81","check.owner.agree.temp.q81a","check.owner.agree.temp.q82","check.owner.agree.q83.a","check.owner.agree.q83.b","check.owner.agree.q83.c","check.owner.agree.q83.d","check.owner.agree.q83.e","check.owner.agree.q83.f","check.owner.agree.q83.g","check.owner.agree.q83.96","check.owner.agree.q85","check.owner.agree.q86","check.owner.agree.q87","check.owner.agree.q88","check.owner.agree.q89","check.owner.agree.q90","check.owner.agree.q93","check.owner.agree.q96","check.owner.agree.q96b","check.owner.agree.q97.a","check.owner.agree.q97.b","check.owner.agree.q97.c","check.owner.agree.q97.d","check.owner.agree.q97.96","check.owner.agree.q99x","check.owner.agree.q99","check.owner.agree.q100","check.owner.agree.q101","check.owner.agree.q102","check.owner.agree.q103","check.owner.agree.skill.q104","check.owner.agree.skill.q105","check.owner.agree.skill.q106","check.owner.agree.skill.q107","check.owner.agree.skill.q108","check.owner.agree.skill.q109","check.owner.agree.skill.q110","check.owner.agree.skill.q111","check.owner.agree.skill.q112","check.owner.agree.skill.q113","check.owner.agree.inspection.q114","check.owner.agree.inspection.q115","check.owner.agree.inspection.q116","check.owner.agree.inspection.q117","check.owner.agree.inspection.q118","check.owner.agree.inspection.q119","check.owner.agree.inspection.q121","check.owner.agree.inspection.q122","reading","exp","date_pack","origin","cert","lot","verif","variety","other_var","company","age","kg_improved"
"2022-07-28","AD_40","Yes","n/a","n/a","27","Female","d","No","Male","No","n/a","n/a","n/a","Yes","15","10","No","No","4","3","Yes","n/a","n/a","n/a","2","1","Yes","0","40","a","5500","40",40,"6000","0","n/a","Yes","3","1","No",0,"n/a","1","Yes","0","200","a","2800","200",200,"3500","0","n/a","Yes","3","1","No",0,"n/a","No","Yes","Yes","No","Yes","Yes","2","2","Yes","No","n/a","3","True","True","False","False","False","False","False","False","c","b","1","Yes","1","b","2","No","n/a","True","False","False","False","False","4","5","4","4","5","5","b","88","c","c","a","c","b","a","a","b","No","No","No","1","Yes","No","No","No",12.5,"2022-08-05","2022-03-12","No","No","Yes","No","Longe 10H","n/a",1,150.958333333333,240
"2022-07-28","AD_227","Yes","n/a","n/a","35","Male","d","Yes","n/a","n/a","n/a","n/a","n/a","Yes","10","5","Yes","Yes","3","4","Yes","Yes","Yes","4","2","1","Yes","0","10","a","7500","10",10,"8000","0","n/a","No","n/a","n/a","No",0,"n/a","1","Yes","0","150","a","2800","150",150,"3500","0","n/a","Yes","3","1","No",0,"n/a","No","No","Yes","No","Yes","Yes","1","4","No","Yes","Yes","3","True","False","False","False","False","False","False","False","c","c","2","Yes","1","c","2","Yes","e","True","False","False","False","False","4","3","5","4","3","3","b","a","c","b","c","a","a","a","88","c","No","Yes","No","1","Yes","No","Yes","No",16.6,"2022-08-09","n/a","Yes","No","No","No","Longe 5 (nalongo)","n/a",11,NA,160
"2022-07-23","AD_130","Yes","n/a","n/a","28","Female","g","Yes","n/a","n/a","n/a","n/a","n/a","No","10","3","Yes","Yes","5","5","Yes","Yes","Yes","5","2","2","Yes","0","300","a","4500","300",300,"6000","0","n/a","Yes","4","2","No",0,"n/a","2","Yes","0","500","a","2500","500",500,"3000","0","n/a","Yes","4","2","Yes",200,"3000","Yes","Yes","No","Yes","Yes","Yes","2","5","No","Yes","Yes","5","True","False","False","False","True","False","False","False","c","c","3","Yes","1","b","1","No","n/a","True","True","False","False","False","5","5","4","5","5","5","b","c","c","b","a","c","b","b","a","a","No","Yes","No","2","Yes","No","No","Yes",12.4,"2022-07-26","2022-03-31","Yes","No","Yes","No","Bazooka","n/a",1,132,1000
"2022-08-01","AD_342","Yes","n/a","n/a","62","Female","c","Yes","n/a","n/a","n/a","n/a","n/a","No","15","5","Yes","Yes","4","4","Yes","n/a","n/a","n/a","2","1","Yes","0","50","a","5000","50",50,"6000","0","n/a","No","n/a","n/a","No",0,"n/a","2","Yes","30","50","a","2300","80",70,"3000","10","0","No","n/a","n/a","Yes",50,"3000","No","No","Yes","Yes","Yes","No","2","4","No","Yes","n/a","5","False","True","False","False","False","False","False","False","c","c","3","Yes","1","c","2","No","n/a","True","False","False","False","False","5","3","4","4","5","5","a","a","88","b","c","c","88","c","a","b","No","Yes","No","2","No","No","No","No",13.4,"2022-08-05","n/a","Yes","No","No","No","Longe 5 (nalongo)","n/a",96,NA,170
"2022-08-05","AD_90","Yes","n/a","n/a","36","Female","e","Yes","n/a","n/a","n/a","n/a","n/a","Yes","25","15","Yes","Yes","4","5","Yes","n/a","n/a","n/a","3","2","Yes","0","250","b","5000","250",250,"7000","0","n/a","No","n/a","n/a","No",0,"n/a","1","Yes","5","300","b","2500","305",300,"3000","5","0","Yes","4","1","No",0,"n/a","No","No","Yes","Yes","Yes","Yes","2","4","No","No","n/a","5","True","False","False","False","False","False","False","False","b","b","1","Yes","1","c","2","No","n/a","True","False","False","False","False","5","4","4","4","5","5","b","b","c","b","c","b","88","b","a","a","98","Yes","No","1","No","No","No","No",13.2,"2022-08-09","2022-07-27","Yes","No","Yes","No","Bazooka","n/a",1,14,550
"2022-07-15","AD_59","Yes","n/a","n/a","24","Female","e","Yes","n/a","Yes","Yes","3.4","No","Yes","40","30","Yes","Yes","4","5","No","n/a","n/a","n/a","3","3","Yes","0","150","b","5000","150",150,"7000","0","n/a","Yes","4","2","No",0,"n/a","1","Yes","0","250","b","2800","250",250,"4000","0","n/a","Yes","4","2","No",0,"n/a","No","Yes","No","Yes","Yes","Yes","2","5","No","No","n/a","4","True","True","False","False","False","False","False","False","c","c","3","Yes","1","b","2","No","n/a","True","True","False","False","False","5","5","5","5","4","5","88","c","c","c","b","b","b","c","88","88","No","No","No","2","Yes","Yes","No","No",13.3,"2022-08-09","n/a","Yes","No","No","No","Longe 5 (nalongo)","n/a",96,NA,400
"2022-07-19","AD_135","Yes","n/a","n/a","26","Male","f","Yes","n/a","Yes","Yes","3.6","Yes","Yes","30","20","Yes","Yes","5","5","Yes","Yes","Yes","5","7","4","Yes","0","500","b","5500","500",500,"6000","0","n/a","No","n/a","n/a","No",0,"n/a","3","Yes","0","1000","b","2500","1000",1000,"3000","0","n/a","No","n/a","n/a","Yes",200,"3000","Yes","No","Yes","Yes","Yes","Yes","2","4","No","Yes","Yes","5","True","False","False","False","False","False","False","False","c","c","2","Yes","other","c","1","No","n/a","True","True","False","False","False","5","4","5","5","5","5","b","b","c","b","c","b","b","b","88","c","Yes","Yes","Yes","3","No","No","Yes","Yes",12.2,"2022-07-26","2022-03-28","Yes","No","Yes","No","Bazooka","n/a",1,135,1700
"2022-07-19","AD_67","Yes","n/a","n/a","25","Female","f","No","Male","Yes","Yes","4","Yes","Yes","30","10","Yes","Yes","4","5","Yes","Yes","Yes","5","6","6","Yes","0","2000","b","4500","2000",2000,"6000","0","n/a","No","n/a","n/a","No",0,"n/a","2","Yes","0","1000","b","2500","1000",1000,"3000","0","n/a","Yes","3","31","No",0,"n/a","Yes","Yes","No","Yes","Yes","Yes","2","4","No","Yes","Yes","5","True","False","False","False","False","False","False","False","c","c","3","Yes","other","b","2","Yes","e","True","True","False","False","False","5","4","4","4","5","5","b","b","c","b","b","a","b","c","a","c","No","Yes","Yes","1","No","No","Yes","No",13.1,"2022-07-26","n/a","Yes","No","No","No","Longe 10H","n/a",1,NA,3000
"2022-07-22","AD_280","Yes","n/a","n/a","42","Male","e","Yes","n/a","n/a","n/a","n/a","n/a","No","50","15","Yes","Yes","4","5","No","n/a","n/a","n/a","1","0","No","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","No",0,"n/a","1","Yes","0","300","a","2400","300",240,"3000","60","0","No","n/a","n/a","No",0,"n/a","No","Yes","No","Yes","Yes","Yes","1","96","No","No","n/a","3","True","False","False","False","False","False","False","False","c","b","1","Yes","1","c","2","No","n/a","True","True","False","False","False","5","5","5","5","5","5","b","c","c","b","c","88","b","b","88","a","No","No","No","0","No","No","No","No",14.2,"2022-07-26","2022-04-29","Yes","No","Yes","No","Longe 5 (nalongo)","n/a",14,103,240
"2022-07-15","AD_144","Yes","n/a","n/a","26","Male","f","Yes","n/a","n/a","n/a","n/a","n/a","Yes","20","15","Yes","Yes","5","5","Yes","Yes","Yes","5","8","7","Yes","0","200","a","5500","200",200,"7500","0","n/a","No","n/a","n/a","Yes",100,"5000","4","Yes","0","400","a","2700","400",400,"3400","0","n/a","No","n/a","n/a","Yes",200,"3400","Yes","No","Yes","Yes","Yes","Yes","2","4","Yes","Yes","Yes","5","False","False","False","True","True","False","False","False","c","c","3","Yes","2","c","3","Yes","b","True","True","False","False","False","4","4","5","4","4","4","c","b","b","b","c","a","b","a","b","c","No","Yes","Yes","2","Yes","Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900
"2022-07-23","AD_265","Yes","n/a","n/a","40","Female","f","Yes","n/a","Yes","No","n/a","Yes","Yes","30","20","Yes","Yes","4","5","Yes","Yes","Yes","4","5","3","Yes","0","500","a","4500","500",500,"6000","0","n/a","No","n/a","n/a","No",0,"n/a","2","Yes","0","1000","b","2500","1000",1000,"3500","0","n/a","No","n/a","n/a","Yes",50,"3500","Yes","No","No","No","Yes","Yes","2","4","No","No","No","3","True","False","False","False","False","False","False","False","c","c","2","Yes","other","c","2","Yes","e","True","True","False","False","False","5","5","4","5","5","5","a","b","c","b","c","b","b","b","88","a","Yes","Yes","Yes","2","No","No","Yes","No",12.2,"2022-07-26","n/a","Yes","No","Yes","No","Longe 5 (nalongo)","n/a",96,NA,1550
"2022-07-13","AD_114","Yes","n/a","n/a","27","Female","f","Yes","n/a","n/a","n/a","n/a","n/a","Yes","30","20","Yes","Yes","4","5","Yes","n/a","n/a","n/a","6","3","Yes","0","400","a","5500","400",400,"12000","0","n/a","Yes","2","7","No",0,"n/a","3","Yes","0","1000","a","2600","1000",1000,"3000","0","n/a","No","n/a","n/a","Yes",600,"3000","Yes","No","No","Yes","Yes","Yes","2","4","No","No","n/a","4","True","True","False","False","False","False","False","False","c","c","1","No","1","c","2","Yes","e","True","True","False","False","False","4","5","5","5","4","5","b","b","c","c","c","a","b","a","88","c","No","Yes","No","1","Yes","No","No","No",12.3,"2022-07-17","2022-04-29","Yes","No","Yes","No","Bazooka","n/a",1,103,2000
"2022-07-21","AD_315","Yes","n/a","n/a","42","Female","f","Yes","n/a","Yes","Yes","4.4","Yes","Yes","20","15","Yes","Yes","5","5","Yes","No","n/a","n/a","4","2","Yes","0","100","a","5500","100",100,"12000","0","n/a","No","n/a","n/a","No",0,"n/a","2","Yes","0","300","b","2700","300",300,"3500","0","n/a","No","n/a","n/a","Yes",100,"3500","Yes","No","No","No","Yes","Yes","2","4","No","No","No","4","True","False","False","False","False","False","False","False","c","c","2","Yes","other","c","2","No","n/a","True","True","False","False","False","5","4","4","4","4","5","b","b","b","b","c","a","b","a","a","c","No","Yes","No","2","No","No","No","No",12.7,"2022-07-26","2022-01-28","Yes","No","Yes","No","Bazooka","n/a",1,193.958333333333,500
"2022-07-23","AD_231","Yes","n/a","n/a","38","Female","d","Yes","n/a","n/a","n/a","n/a","n/a","Yes","50","30","Yes","Yes","4","5","Yes","Yes","Yes","5","5","3","Yes","0","1000","a","4500","1000",1000,"6000","0","n/a","Yes","2","13","No",0,"n/a","2","Yes","0","700","a","2500","700",700,"3000","0","n/a","Yes","2","3","Yes",500,"3000","Yes","No","No","Yes","No","Yes","2","4","No","Yes","No","4","True","True","False","False","False","False","False","False","c","c","1","Yes","other","c","2","No","n/a","True","True","False","False","False","5","4","4","5","4","4","b","b","c","b","c","b","b","b","a","c","Yes","Yes","Yes","1","Yes","Yes","Yes","No",12,"2022-07-26","2022-04-01","Yes","No","No","No","Longe 5 (nalongo)","n/a",4,131,2200
"2022-07-18","AD_181","Yes","n/a","n/a","32","Female","f","No","Male","n/a","n/a","n/a","n/a","Yes","10","3","Yes","Yes","3","4","Yes","Yes","Yes","5","5","5","Yes","0","150","b","5000","150",150,"6000","0","n/a","No","n/a","n/a","No",0,"n/a","1","Yes","0","250","b","2400","250",250,"3000","0","n/a","No","n/a","n/a","No",0,"n/a","No","No","Yes","Yes","Yes","Yes","2","4","No","Yes","Yes","5","True","False","False","False","False","False","False","False","c","c","3","Yes","1","c","1","No","n/a","True","False","False","False","False","4","5","5","5","5","5","a","c","b","b","c","c","a","c","a","b","No","Yes","No","2","Yes","No","Yes","Yes",12.3,"2022-07-20","2022-04-04","Yes","No","Yes","No","Bazooka","n/a",1,128,400
"2022-07-16","AD_87","Yes","n/a","n/a","26","Male","d","No","Male","n/a","n/a","n/a","n/a","No","6","4","Yes","Yes","2","4","Yes","n/a","n/a","n/a","4","3","Yes","0","100","a","5000","100",75,"6000","25","0","Yes","3","7","No",0,"n/a","1","Yes","0","30","a","2700","30",30,"3500","0","n/a","No","n/a","n/a","No",0,"n/a","Yes","No","Yes","Yes","Yes","Yes","1","3","No","No","n/a","1","False","False","False","False","True","False","False","False","c","c","3","Yes","1","c","1","No","n/a","True","False","False","False","False","2","1","5","4","3","5","b","a","b","b","c","b","b","b","b","a","Yes","Yes","Yes","1","Yes","No","No","No",12.6,"2022-07-20","2022-03-19","Yes","No","Yes","No","Longe 10H","n/a",1,143.958333333333,105
"n/a","AD_15","Yes","n/a","n/a","22","Male","d","No","Male","n/a","n/a","n/a","n/a","Yes","10","4","Yes","Yes","4","5","Yes","n/a","n/a","n/a","4","1","Yes","0","200","b","5000","200",200,"6000","0","n/a","No","n/a","n/a","No",0,"n/a","2","Yes","0","50","b","3000","50",34,"4000","16","0","No","n/a","n/a","Yes",30,"3200","No","Yes","No","Yes","Yes","Yes","2","4","No","No","n/a","3","True","False","False","False","False","False","False","False","c","c","2","Yes","1","b","2","No","n/a","True","False","False","False","False","3","4","3","4","5","4","a","a","b","b","c","c","c","b","a","b","Yes","Yes","No","999","98","No","No","No",13.4,"2022-07-15","2022-01-21","Yes","Yes","Yes","No","Longe 5 (nalongo)","n/a",96,200.958333333333,264
"2022-07-16","AD_340","Yes","n/a","n/a","73","Male","c","Yes","n/a","n/a","n/a","n/a","n/a","Yes","20","5","Yes","Yes","4","5","Yes","n/a","n/a","n/a","3","2","Yes","0","78","a","5500","78",70,"6500","8","0","Yes","3","3","No",0,"n/a","1","Yes","0","175","a","2500","175",175,"3000","0","n/a","No","n/a","n/a","No",0,"n/a","Yes","Yes","Yes","Yes","Yes","Yes","2","4","No","Yes","n/a","3","False","False","False","False","True","False","False","False","c","c","3","Yes","1","c","1","Yes","d","True","False","False","False","False","4","5","5","5","5","5","c","a","b","a","b","a","b","b","a","b","Yes","Yes","No","0","Yes","Yes","No","No",13.3,"2022-07-20","2021-08-19","Yes","No","Yes","No","Longe 10H","n/a",1,356,245
"2022-07-13","AD_99","Yes","n/a","n/a","27","Female","d","Yes","n/a","Yes","Yes","4.6","Yes","Yes","20","15","Yes","Yes","3","5","Yes","n/a","n/a","n/a","3","2","Yes","0","150","a","5000","150",148,"6000","2","0","Yes","2","1","No",0,"n/a","2","Yes","0","200","a","2500","200",190,"3000","10","10","Yes","2","1","No",0,"n/a","No","Yes","Yes","Yes","Yes","Yes","1","4","No","No","n/a","3","True","False","False","False","False","False","False","False","b","c","2","Yes","1","a","2","Yes","c","True","True","False","False","False","5","5","5","4","5","4","b","b","c","c","b","b","a","b","a","a","No","Yes","No","1","Yes","No","No","No",12.4,"2022-07-15","2022-03-14","Yes","No","Yes","No","Longe 10H","n/a",1,148.958333333333,338
"2022-07-18","AD_295","Yes","n/a","n/a","49","Male","f","Yes","n/a","n/a","n/a","n/a","n/a","Yes","20","18","Yes","Yes","3","4","Yes","Yes","Yes","4","2","1","Yes","0","200","b","4500","200",200,"5000","0","n/a","Yes","2","2","No",0,"n/a","1","Yes","0","600","b","2500","600",600,"3000","0","n/a","Yes","3","7","No",0,"n/a","Yes","Yes","Yes","Yes","Yes","Yes","2","4","No","No","No","3","True","False","False","False","False","False","False","False","c","c","3","No","2","c","2","No","n/a","True","True","False","False","False","3","4","4","4","3","4","a","a","b","b","c","a","a","c","a","b","No","Yes","Yes","1","Yes","No","Yes","Yes",12.3,"2022-07-20","2022-06-02","Yes","No","Yes","No","Longe 10H","n/a",1,69,800
"2022-07-13","AD_263","Yes","n/a","n/a","46","Female","d","Yes","n/a","Yes","No","n/a","No","Yes","30","10","Yes","Yes","3","5","Yes","n/a","n/a","n/a","4","2","Yes","0","300","a","4800","300",300,"6000","0","n/a","No","n/a","n/a","No",0,"n/a","2","Yes","0","1200","a","2600","1200",900,"3000","300","0","No","n/a","n/a","No",0,"n/a","No","Yes","Yes","Yes","Yes","Yes","1","4","No","Yes","n/a","4","True","False","False","False","False","False","False","False","c","c","2","Yes","1","b","1","Yes","e","True","False","False","False","False","4","4","5","5","4","5","b","a","b","b","b","a","a","c","a","b","Yes","Yes","Yes","2","No","No","Yes","Yes",12.3,"2022-07-15","n/a","Yes","No","No","No","Longe 10H","n/a",1,NA,1200
"2022-07-14","AD_241","Yes","n/a","n/a","19","Female","d","No","Female","Yes","Yes","2.5","Yes","Yes","50","21","Yes","Yes","4","5","Yes","Yes","Yes","5","3","2","Yes","0","50","a","5000","50",50,"6000","0","n/a","Yes","6","1","No",0,"n/a","1","Yes","0","100","a","3500","100",100,"4000","0","n/a","Yes","6","4","No",0,"n/a","No","No","No","No","Yes","Yes","2","5","No","No","Yes","4","False","True","False","False","False","False","False","False","b","c","1","Yes","1","c","2","No","n/a","True","True","False","True","False","5","4","5","4","4","5","a","88","b","c","a","b","b","a","a","b","98","Yes","98","3","No","No","Yes","No",14.3,"2022-07-15","2022-05-03","Yes","No","Yes","No","Longe 5 (nalongo)","n/a",14,99,150
"2022-07-19","AD_102","Yes","n/a","n/a","23","Female","g","Yes","n/a","Yes","Yes","4.9","Yes","Yes","10","7","Yes","Yes","5","5","Yes","n/a","n/a","n/a","1","0","No","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","No",0,"n/a","1","Yes","0","100","a","2500","100",100,"3000","0","n/a","No","n/a","n/a","No",0,"n/a","No","No","Yes","Yes","No","Yes","2","4","No","Yes","n/a","5","True","False","False","False","False","False","False","False","b","b","2","Yes","1","c","2","No","n/a","True","False","False","False","False","5","5","4","4","5","5","a","a","c","c","b","88","b","b","b","b","Yes","Yes","No","1","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"2022-07-13","AD_83","Yes","n/a","n/a","26","Male","d","Yes","n/a","Yes","No","n/a","No","Yes","10","5","Yes","Yes","4","5","Yes","n/a","n/a","n/a","4","3","Yes","0","100","a","5000","100",35,"5500","65","0","No","n/a","n/a","No",0,"n/a","1","Yes","0","60","a","3000","60",40,"3500","20","0","No","n/a","n/a","No",0,"n/a","No","Yes","Yes","Yes","Yes","Yes","1","5","No","Yes","n/a","4","True","False","False","False","False","False","False","False","c","c","3","Yes","1","c","1","No","n/a","True","True","False","True","False","4","5","5","4","5","5","b","a","c","c","b","a","a","b","a","b","No","Yes","Yes","2","Yes","No","No","No",13.1,"2022-07-15","2022-02-06","Yes","No","Yes","No","Bazooka","n/a",1,184.958333333333,75
"2022-07-12","AD_18","Yes","n/a","n/a","58","Male","b","No","Male","n/a","n/a","n/a","n/a","Yes","60","40","Yes","Yes","5","5","Yes","n/a","n/a","n/a","6","4","Yes","0","600","a","5000","600",600,"6000","0","n/a","Yes","3","2","No",0,"n/a","2","Yes","0","700","a","3000","700",700,"4000","0","n/a","Yes","3","2","Yes",20,"4000","Yes","No","Yes","No","Yes","Yes","2","1","No","No","n/a","2","True","False","False","False","False","False","False","False","b","b","1","Yes","1","a","2","No","n/a","True","False","False","False","False","5","5","4","4","5","5","a","a","88","a","c","a","b","a","a","a","No","Yes","No","0","No","No","No","No",14.8,"2022-07-15","2022-05-03","Yes","No","Yes","No","Longe 5 (nalongo)","n/a",14,99,1320
"2022-07-20","AD_109","Yes","n/a","n/a","25","Male","f","Yes","n/a","Yes","Yes","999","Yes","Yes","10","7","Yes","Yes","5","4","Yes","No","n/a","n/a","4","3","Yes","0","30","a","5500","30",30,"6000","0","n/a","Yes","4","999","Yes",50,"6000","1","Yes","5","100","a","2500","105",105,"3000","0","n/a","No","n/a","n/a","No",0,"n/a","Yes","No","Yes","Yes","No","Yes","2","3","No","Yes","Yes","5","False","True","False","False","False","False","False","False","c","c","2","Yes","1","c","2","No","n/a","True","True","False","False","False","4","5","5","4","4","5","a","a","c","c","c","c","a","a","b","b","No","Yes","No","1","No","No","Yes","Yes",13,"2022-07-23","2022-02-06","Yes","No","Yes","No","Bazooka","n/a",1,184.958333333333,185
"2022-08-02","AD_30","Yes","n/a","n/a","24","Male","d","Yes","n/a","Yes","Yes","4.6","Yes","Yes","25","20","Yes","Yes","4","4","Yes","n/a","n/a","n/a","4","2","Yes","0","1600","a","5000","1600",1600,"6000","0","n/a","Yes","3","1","No",0,"n/a","1","Yes","0","1300","a","2500","1300",1300,"3000","0","n/a","Yes","4","1","No",0,"n/a","Yes","Yes","Yes","Yes","Yes","Yes","2","4","Yes","Yes","n/a","5","False","True","False","False","False","False","False","False","c","c","3","Yes","1","b","2","No","n/a","True","True","False","False","False","4","4","4","4","4","4","b","a","c","b","a","b","a","b","a","c","Yes","Yes","No","2","Yes","No","No","Yes",12.5,"2022-08-03","2022-06-02","Yes","No","Yes","No","Longe 10H","n/a",1,69,2900
"2022-07-15","AD_20","Yes","n/a","n/a","33","Male","d","Yes","n/a","Yes","No","n/a","No","Yes","50","30","Yes","Yes","4","5","Yes","n/a","n/a","n/a","1","0","No","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","No",0,"n/a","1","Yes","50","150","a","2200","200",200,"3000","0","n/a","No","n/a","n/a","No",0,"n/a","No","Yes","Yes","Yes","Yes","Yes","2","4","No","Yes","n/a","4","True","False","False","False","False","False","False","False","b","b","2","No","1","a","2","No","n/a","True","False","False","True","False","5","5","3","5","4","5","a","b","88","b","b","a","b","b","a","b","No","Yes","No","2","No","No","No","No",14.7,"2022-07-17","2022-06-18","Yes","No","Yes","No","Longe 5 (nalongo)","n/a",96,53,200
"2022-07-19","AD_184","Yes","n/a","n/a","56","Male","b","Yes","n/a","Yes","No","n/a","No","No","10","6","Yes","Yes","3","3","Yes","Yes","No","n/a","3","2","Yes","0","150","a","5000","150",148,"6000","2","0","Yes","3","4","No",0,"n/a","1","Yes","0","200","a","2500","200",200,"3000","0","n/a","Yes","3","4","No",0,"n/a","Yes","Yes","Yes","Yes","Yes","Yes","2","4","No","No","No","2","True","False","False","False","False","False","False","False","b","b","1","Yes","1","b","2","No","n/a","True","True","False","False","False","4","4","3","3","4","4","b","a","c","b","c","c","a","a","a","b","No","Yes","No","1","Yes","No","Yes","No",13.5,"2022-07-20","2021-08-23","Yes","No","Yes","No","Longe 10H","n/a",1,352,348
"2022-07-20","AD_85","Yes","n/a","n/a","65","Male","b","Yes","n/a","n/a","n/a","n/a","n/a","Yes","1","1","Yes","Yes","3","3","Yes","Yes","Yes","3","2","1","Yes","0","50","a","5500","50",25,"6000","25","0","No","n/a","n/a","No",0,"n/a","1","Yes","0","50","a","3000","50",50,"3500","0","n/a","No","n/a","n/a","No",0,"n/a","Yes","Yes","Yes","Yes","Yes","Yes","2","5","No","No","No","4","True","False","False","False","False","False","False","False","c","b","1","No","1","c","1","No","n/a","True","False","False","False","False","2","3","3","4","3","3","b","a","c","c","c","c","a","c","88","88","No","Yes","No","0","No","No","Yes","No",15.5,"2022-07-23","2022-02-16","Yes","No","Yes","No","Longe 5 (nalongo)","n/a",96,174.958333333333,75
"2022-07-20","AD_174","Yes","n/a","n/a","45","Male","c","Yes","n/a","No","n/a","n/a","n/a","Yes","100","70","Yes","Yes","4","5","Yes","Yes","No","n/a","5","3","Yes","24","2000","a","5000","2024",2024,"6000","0","n/a","Yes","3","3","No",0,"n/a","2","Yes","0","500","a","2000","500",500,"3000","0","n/a","Yes","3","2","Yes",50,"3000","No","No","Yes","Yes","Yes","Yes","2","4","No","Yes","No","4","False","True","False","False","False","False","False","False","b","b","3","Yes","1","a","2","No","n/a","True","True","False","False","False","4","5","5","4","5","4","a","a","88","b","c","b","a","c","a","c","No","Yes","Yes","2","No","No","Yes","No",13.3,"2022-07-23","2022-02-06","Yes","No","Yes","No","Bazooka","n/a",1,184.958333333333,2574
"2022-07-14","AD_26","Yes","n/a","n/a","42","Male","f","No","Male","No","n/a","n/a","n/a","Yes","50","30","Yes","Yes","4","4","Yes","Yes","Yes","5","3","3","Yes","12","92","a","5000","104",104,"6000","0","n/a","Yes","3","1","No",0,"n/a","1","Yes","0","100","a","3000","100",80,"3500","20","0","No","n/a","n/a","No",0,"n/a","No","Yes","Yes","Yes","Yes","Yes","2","5","Yes","Yes","Yes","3","False","True","True","True","False","False","False","False","c","b","2","Yes","1","b","2","Yes","e","True","True","False","False","False","5","4","4","5","2","5","b","a","c","c","c","c","b","b","a","a","No","Yes","No","2","Yes","No","No","No",12.9,"2022-07-15","2022-07-15","No","No","No","No","Other hybrid or OPV","n/a",96,26,184
"2022-07-15","AD_330","Yes","n/a","n/a","60","Male","f","Yes","n/a","Yes","No","n/a","No","Yes","100","70","Yes","Yes","4","5","No","n/a","n/a","n/a","3","2","Yes","0","400","a","5000","400",400,"6000","0","n/a","Yes","3","4","No",0,"n/a","1","Yes","0","1500","a","2500","1500",1500,"3000","0","n/a","Yes","3","2","No",0,"n/a","No","Yes","Yes","Yes","Yes","Yes","2","4","No","Yes","n/a","3","True","False","False","False","False","False","False","False","b","c","2","Yes","1","c","2","Yes","e","True","False","False","False","False","5","4","4","5","4","4","a","a","88","b","c","a","b","b","a","b","No","Yes","No","3","No","No","No","No",15.4,"2022-07-17","n/a","Yes","No","No","No","Longe 5 (nalongo)","n/a",96,NA,1900
